년.월.일,현재지수,대비,등락률...,시가지수,고가지수,저가지수,거래량.천주..외국주미포함,거래량.천주..외국주포함,거래대금.원..외국주미포함,거래대금.원..외국주포함,상장시가총액.원..외국주미포함,상장시가총액.원..외국주포함
2009-08-10,"1,576.11",0.11,0.01,"1,585.35","1,588.15","1,573.22","489,758","490,583","5,688,568,884,540","5,693,517,523,380","818,452,981,357,755","818,995,290,215,355"
2009-08-11,"1,579.21",3.1,0.2,"1,572.33","1,580.44","1,570.51","571,131","573,987","6,328,272,354,685","6,346,613,667,195","820,058,770,747,330","820,633,118,776,750"
2009-08-12,"1,565.35",-13.86,-0.88,"1,571.74","1,571.74","1,552.51","506,963","510,512","6,668,906,492,024","6,693,354,309,114","812,851,503,605,990","813,453,335,151,355"
2009-08-13,"1,564.64",-0.71,-0.05,"1,578.95","1,581.34","1,564.64","560,281","562,764","7,651,808,308,680","7,669,336,123,880","812,657,977,595,750","813,247,978,476,330"
2009-08-14,"1,591.41",26.77,1.71,"1,582.21","1,594.46","1,579.17","604,447","606,500","6,821,086,100,134","6,834,913,182,104","826,665,956,722,730","827,235,321,276,710"
2009-08-17,"1,547.06",-44.35,-2.79,"1,588.73","1,588.73","1,541.74","593,837","594,931","6,818,650,301,360","6,825,536,190,330","803,852,640,783,005","804,400,895,844,465"
2009-08-18,"1,550.24",3.18,0.21,"1,534.22","1,560.73","1,530.65","597,370","598,314","6,504,409,211,789","6,510,241,772,429","806,251,065,032,805","806,791,156,747,555"
2009-08-19,"1,545.96",-4.28,-0.28,"1,555.03","1,564.90","1,545.93","520,724","521,615","6,777,298,652,897","6,782,982,349,847","804,343,159,937,510","804,881,045,384,035"
2009-08-20,"1,576.39",30.43,1.97,"1,559.99","1,577.08","1,544.50","454,188","454,918","6,221,180,155,090","6,225,800,615,350","819,862,612,569,890","820,406,269,462,460"
2009-08-21,"1,580.98",4.59,0.29,"1,582.61","1,590.15","1,564.45","513,140","514,683","8,151,357,854,087","8,161,032,081,857","822,563,693,533,850","823,088,891,546,250"
2009-08-24,"1,612.22",31.24,1.98,"1,604.31","1,614.05","1,602.34","540,196","541,263","8,851,343,643,643","8,857,554,605,468","839,281,844,265,775","839,793,076,044,940"
2009-08-25,"1,601.38",-10.84,-0.67,"1,603.03","1,610.33","1,596.00","460,174","461,069","7,650,819,243,894","7,656,154,765,669","833,964,476,145,135","834,486,663,720,035"
2009-08-26,"1,614.12",12.74,0.8,"1,607.70","1,615.05","1,602.40","450,309","451,616","6,415,659,190,605","6,422,886,606,180","840,055,006,761,355","840,583,640,779,330"
2009-08-27,"1,599.33",-14.79,-0.92,"1,608.83","1,614.07","1,590.98","425,515","426,334","6,227,002,942,774","6,231,234,962,634","832,235,399,760,530","832,751,185,603,675"
2009-08-28,"1,607.94",8.61,0.54,"1,612.93","1,616.29","1,599.68","454,577","455,462","7,455,768,796,090","7,461,053,109,130","836,988,596,537,600","837,518,164,095,005"
2009-08-31,"1,591.85",-16.09,-1,"1,607.61","1,611.65","1,580.28","442,821","443,613","6,515,328,608,124","6,520,150,409,919","829,216,193,409,350","829,731,246,261,425"
2009-09-01,"1,623.06",31.21,1.96,"1,592.29","1,624.34","1,583.11","443,446","444,449","7,103,273,450,277","7,107,529,699,062","845,466,424,717,390","845,971,669,202,290"
2009-09-02,"1,613.16",-9.9,-0.61,"1,598.66","1,622.82","1,592.48","560,417","561,693","8,026,301,592,510","8,032,313,988,490","840,135,096,581,940","840,637,545,673,240"
2009-09-03,"1,613.53",0.37,0.02,"1,614.53","1,620.06","1,605.96","491,548","493,292","7,110,735,708,771","7,119,959,317,046","839,760,291,831,085","840,272,799,901,910"
2009-09-04,"1,608.90",-4.63,-0.29,"1,623.07","1,623.07","1,597.20","593,826","594,779","7,128,075,955,777","7,132,793,302,172","838,858,924,538,100","839,362,061,769,290"
2009-09-07,"1,608.57",-0.33,-0.02,"1,618.79","1,619.98","1,601.04","410,378","411,219","5,816,021,913,158","5,819,831,722,418","838,912,624,692,815","839,426,572,868,560"
2009-09-08,"1,619.69",11.12,0.69,"1,616.48","1,622.73","1,610.91","522,356","523,926","7,467,463,821,256","7,474,012,128,461","844,475,739,644,810","844,986,397,202,640"
2009-09-09,"1,607.77",-11.92,-0.74,"1,622.25","1,622.81","1,602.69","516,611","518,367","7,534,755,367,470","7,543,712,209,340","838,189,858,185,260","838,676,321,422,450"
2009-09-10,"1,644.68",36.91,2.3,"1,615.71","1,644.68","1,613.76","580,098","581,051","9,081,794,522,452","9,086,360,603,382","857,189,750,358,320","857,668,564,814,270"
2009-09-11,"1,651.70",7.02,0.43,"1,644.31","1,653.77","1,639.83","512,629","514,657","7,603,718,004,591","7,613,934,715,461","861,097,973,702,720","861,574,408,922,435"
2009-09-14,"1,634.91",-16.79,-1.02,"1,653.17","1,653.59","1,628.96","428,268","432,398","6,765,681,849,039","6,792,353,920,429","852,397,462,959,030","852,938,696,551,760"
2009-09-15,"1,653.40",18.49,1.13,"1,646.29","1,654.92","1,640.87","548,198","550,450","7,554,770,483,774","7,568,674,854,644","862,019,856,120,030","862,535,102,266,755"
2009-09-16,"1,683.33",29.93,1.81,"1,660.43","1,693.84","1,660.43","567,191","568,410","8,866,423,396,152","8,873,741,278,122","877,526,525,353,925","878,034,760,556,095"
2009-09-17,"1,695.47",12.14,0.72,"1,700.19","1,704.88","1,682.04","526,691","527,874","9,140,779,869,873","9,147,537,334,523","883,843,147,108,265","884,328,256,112,190"
2009-09-18,"1,699.71",4.24,0.25,"1,695.17","1,713.22","1,691.64","499,340","500,095","8,759,409,222,849","8,763,489,327,709","885,778,140,150,895","886,270,123,178,245"
2009-09-21,"1,695.50",-4.21,-0.25,"1,700.56","1,709.34","1,691.92","516,835","517,257","5,521,114,100,450","5,523,352,246,030","883,514,729,807,035","884,010,598,099,630"
2009-09-22,"1,718.88",23.38,1.38,"1,701.96","1,720.73","1,701.57","447,552","448,386","6,991,171,746,271","6,995,190,002,501","895,710,900,179,355","896,217,325,422,455"
2009-09-23,"1,711.47",-7.41,-0.43,"1,723.03","1,723.17","1,705.98","502,582","503,233","7,675,804,026,452","7,678,959,009,147","892,033,672,484,085","892,532,909,138,290"
2009-09-24,"1,693.88",-17.59,-1.03,"1,706.19","1,715.55","1,680.96","420,663","421,172","7,592,090,541,130","7,594,658,126,195","883,019,170,292,160","883,511,171,984,325"
2009-09-25,"1,691.48",-2.4,-0.14,"1,686.41","1,691.71","1,662.52","391,167","391,940","7,549,119,848,309","7,551,953,245,799","881,789,930,589,360","882,271,378,823,955"
2009-09-28,"1,675.55",-15.93,-0.94,"1,678.57","1,685.34","1,668.97","350,988","351,376","6,551,522,521,090","6,553,290,275,260","873,518,819,407,610","874,000,530,481,860"
2009-09-29,"1,690.05",14.5,0.87,"1,695.94","1,696.71","1,680.69","343,338","343,692","6,764,436,987,995","6,766,271,598,315","881,208,926,848,200","881,689,901,677,660"
2009-09-30,"1,673.14",-16.91,-1,"1,688.60","1,704.24","1,665.90","369,460","369,850","7,958,293,229,985","7,960,459,888,915","872,427,037,084,840","872,915,510,392,335"
2009-10-01,"1,644.63",-28.51,-1.7,"1,680.46","1,685.01","1,629.55","336,775","337,358","7,021,248,396,859","7,024,530,973,859","857,216,763,367,785","857,703,556,325,580"
2009-10-05,"1,606.90",-37.73,-2.29,"1,622.10","1,629.01","1,603.71","318,644","319,000","7,101,340,558,906","7,103,118,102,281","838,038,076,780,600","838,510,714,619,000"
2009-10-06,"1,598.44",-8.46,-0.53,"1,620.31","1,626.02","1,590.47","389,825","390,393","6,224,948,753,419","6,227,937,341,099","833,467,496,245,330","833,958,915,867,920"
2009-10-07,"1,598.00",-0.44,-0.03,"1,619.07","1,625.11","1,598.00","409,928","411,269","6,710,923,146,629","6,718,950,457,359","832,769,102,153,945","833,264,891,997,880"
2009-10-08,"1,615.46",17.46,1.09,"1,607.86","1,615.46","1,591.15","376,366","377,007","6,690,222,133,019","6,693,931,409,014","843,433,554,167,420","843,929,706,851,010"
2009-10-09,"1,646.79",31.33,1.94,"1,622.12","1,648.98","1,614.61","439,625","440,505","6,000,808,709,046","6,005,992,820,266","859,708,157,188,910","860,204,989,785,075"
2009-10-12,"1,639.81",-6.98,-0.42,"1,660.19","1,661.37","1,631.59","412,572","413,658","4,834,742,820,745","4,841,306,353,205","856,205,674,997,590","856,712,646,795,000"
2009-10-13,"1,628.93",-10.88,-0.66,"1,634.49","1,642.78","1,614.46","418,255","420,335","5,400,857,769,349","5,414,108,294,749","850,736,666,098,490","851,266,008,875,395"
2009-10-14,"1,649.09",20.16,1.24,"1,642.10","1,653.22","1,637.78","410,159","412,056","5,101,540,782,871","5,113,996,651,641","861,416,209,060,285","861,950,840,116,940"
2009-10-15,"1,658.99",9.9,0.6,"1,661.69","1,672.08","1,653.33","372,684","374,175","5,941,136,694,140","5,950,118,710,450","866,449,778,221,620","866,994,744,199,010"
2009-10-16,"1,640.36",-18.63,-1.12,"1,656.07","1,667.49","1,638.49","370,211","372,952","5,819,849,562,300","5,838,359,140,540","856,545,950,122,450","857,098,689,884,050"
2009-10-19,"1,649.07",8.71,0.53,"1,633.34","1,649.69","1,614.85","278,196","279,880","4,890,759,639,369","4,902,443,188,324","862,795,887,567,535","863,367,076,122,255"
2009-10-20,"1,659.15",10.08,0.61,"1,663.95","1,665.65","1,649.27","401,147","402,306","4,830,211,897,002","4,837,859,714,822","868,034,372,368,530","868,604,922,101,080"
2009-10-21,"1,653.86",-5.29,-0.32,"1,649.81","1,664.52","1,645.56","365,343","366,290","5,288,959,836,626","5,295,318,933,976","865,477,595,739,985","866,031,050,545,485"
2009-10-22,"1,630.33",-23.53,-1.42,"1,638.01","1,650.03","1,623.96","386,003","386,905","4,925,134,746,294","4,931,053,619,414","853,296,581,134,605","853,850,082,622,395"
2009-10-23,"1,640.17",9.84,0.6,"1,643.62","1,647.27","1,633.11","330,173","331,327","4,942,881,720,470","4,950,872,512,370","858,671,170,078,110","859,238,865,507,465"
2009-10-26,"1,657.11",16.94,1.03,"1,634.33","1,663.03","1,633.92","313,333","314,208","4,764,057,861,230","4,769,976,701,355","867,435,610,770,470","867,998,317,243,735"
2009-10-27,"1,649.53",-7.58,-0.46,"1,646.76","1,651.63","1,637.15","334,192","334,696","5,144,625,471,495","5,147,974,153,895","863,600,087,725,330","864,152,941,854,490"
2009-10-28,"1,609.71",-39.82,-2.41,"1,648.80","1,652.46","1,604.01","368,832","370,004","5,457,780,841,524","5,465,163,147,654","843,010,402,020,715","843,528,621,275,310"
2009-10-29,"1,585.85",-23.86,-1.48,"1,584.52","1,587.19","1,564.41","371,703","372,461","5,704,154,029,038","5,708,790,469,208","830,793,349,803,380","831,325,134,614,870"
2009-10-30,"1,580.69",-5.16,-0.33,"1,605.12","1,605.12","1,580.69","272,068","272,706","4,826,718,887,705","4,830,826,499,560","828,219,483,943,505","828,748,895,040,715"
2009-11-02,"1,559.09",-21.6,-1.37,"1,543.24","1,570.15","1,543.24","288,544","289,875","4,400,295,273,925","4,408,359,909,875","816,697,846,691,325","817,190,240,902,445"
2009-11-03,"1,549.92",-9.17,-0.59,"1,562.10","1,565.01","1,549.10","273,877","274,473","3,635,412,352,428","3,638,963,156,798","811,796,163,545,325","812,299,901,324,875"
2009-11-04,"1,579.93",30.01,1.94,"1,556.02","1,579.93","1,550.73","266,731","267,396","3,778,162,767,638","3,782,343,429,043","827,356,005,796,225","827,883,940,910,920"
2009-11-05,"1,552.24",-27.69,-1.75,"1,568.67","1,571.80","1,551.94","203,567","204,375","3,362,963,905,395","3,368,233,158,735","812,993,264,490,600","813,533,311,296,120"
2009-11-06,"1,572.46",20.22,1.3,"1,577.64","1,577.64","1,565.48","253,848","254,308","3,698,283,011,750","3,701,173,349,505","823,437,873,105,765","823,974,026,785,920"
2009-11-09,"1,576.79",4.33,0.28,"1,577.92","1,592.10","1,573.36","245,632","246,233","3,499,012,636,255","3,502,744,589,725","825,877,875,829,035","826,398,697,858,920"
2009-11-10,"1,582.30",5.51,0.35,"1,595.33","1,600.41","1,580.03","276,512","276,940","3,890,933,550,125","3,893,466,405,735","828,727,204,546,610","829,247,730,506,555"
2009-11-11,"1,594.82",12.52,0.79,"1,590.44","1,594.82","1,574.78","262,916","263,273","3,249,778,416,236","3,251,698,590,546","837,350,408,177,065","837,877,479,973,675"
2009-11-12,"1,572.73",-22.09,-1.39,"1,598.55","1,603.01","1,572.72","281,038","282,771","4,832,592,168,021","4,843,811,450,801","825,694,554,776,435","826,249,190,001,565"
2009-11-13,"1,571.99",-0.74,-0.05,"1,581.60","1,587.07","1,561.93","259,142","260,028","4,188,858,879,631","4,194,425,107,491","825,263,785,574,880","825,815,430,012,810"
2009-11-16,"1,592.47",20.48,1.3,"1,577.63","1,592.48","1,566.83","244,418","246,310","4,005,202,899,133","4,018,462,494,683","835,932,046,529,260","836,495,190,430,710"
2009-11-17,"1,585.98",-6.49,-0.41,"1,599.79","1,602.67","1,585.97","294,737","295,963","4,911,263,581,372","4,919,238,390,012","832,669,428,013,680","833,215,207,950,130"
2009-11-18,"1,603.97",17.99,1.13,"1,595.88","1,612.63","1,594.86","279,006","279,956","5,191,041,809,181","5,197,111,640,071","842,246,765,572,625","842,799,236,366,205"
2009-11-19,"1,620.54",16.57,1.03,"1,608.94","1,625.35","1,608.58","277,487","281,503","4,764,461,645,746","4,792,546,326,046","851,916,289,299,785","852,497,366,950,455"
2009-11-20,"1,620.60",0.06,0,"1,613.28","1,624.90","1,612.32","255,152","262,293","3,644,310,301,802","3,697,537,284,597","851,993,023,838,985","852,594,088,119,460"
2009-11-23,"1,619.05",-1.55,-0.1,"1,623.80","1,630.41","1,611.73","254,088","256,974","3,441,029,511,463","3,459,036,585,728","851,224,446,710,120","851,829,793,917,675"
2009-11-24,"1,606.42",-12.63,-0.78,"1,626.93","1,627.11","1,601.14","395,114","397,850","4,880,605,041,610","4,899,767,820,290","844,587,252,750,355","845,192,219,368,995"
2009-11-25,"1,611.88",5.46,0.34,"1,608.83","1,614.90","1,599.08","284,271","287,007","3,474,705,892,461","3,494,400,214,671","847,538,737,940,350","848,151,929,631,890"
2009-11-26,"1,599.52",-12.36,-0.77,"1,606.73","1,621.21","1,599.51","280,588","282,560","4,127,486,179,487","4,141,725,881,827","841,265,402,403,065","841,866,403,167,545"
2009-11-27,"1,524.50",-75.02,-4.69,"1,574.56","1,581.44","1,519.40","388,090","389,951","5,482,650,826,993","5,495,562,398,698","801,849,317,519,305","802,431,710,890,215"
2009-11-30,"1,555.60",31.1,2.04,"1,547.65","1,566.51","1,547.65","308,192","311,492","4,559,165,991,778","4,583,796,537,678","818,457,877,061,950","819,088,120,800,330"
2009-12-01,"1,569.72",14.12,0.91,"1,550.35","1,569.72","1,541.09","302,518","304,882","4,561,466,387,278","4,579,360,675,678","825,718,126,573,045","826,340,531,419,325"
2009-12-02,"1,591.63",21.91,1.4,"1,582.62","1,597.12","1,579.99","328,083","329,366","4,818,569,499,704","4,827,790,602,474","837,164,039,214,690","837,775,151,781,230"
2009-12-03,"1,615.00",23.37,1.47,"1,597.31","1,615.00","1,594.50","277,323","282,331","4,395,448,548,848","4,435,786,489,618","849,476,441,854,930","850,095,313,400,995"
2009-12-04,"1,624.76",9.76,0.6,"1,609.07","1,629.80","1,608.39","280,344","281,880","4,520,820,014,989","4,532,395,805,679","854,456,978,001,840","855,067,928,165,850"
2009-12-07,"1,632.65",7.89,0.49,"1,633.30","1,635.72","1,625.44","265,703","267,038","3,928,747,997,808","3,938,682,196,413","858,781,174,551,835","859,379,777,893,695"
2009-12-08,"1,627.78",-4.87,-0.3,"1,630.78","1,638.22","1,622.31","354,276","355,532","3,587,907,539,955","3,597,213,926,845","856,517,809,981,385","857,126,981,585,500"
2009-12-09,"1,634.17",6.39,0.39,"1,615.65","1,634.17","1,609.81","353,413","354,626","4,592,790,019,485","4,601,875,844,885","860,153,557,673,215","860,780,315,667,920"
2009-12-10,"1,652.73",18.56,1.14,"1,635.58","1,652.73","1,612.71","468,864","470,001","7,729,409,727,749","7,737,584,573,764","869,820,993,577,195","870,445,385,478,525"
2009-12-11,"1,656.90",4.17,0.25,"1,650.57","1,664.05","1,641.54","437,684","438,802","5,446,864,970,491","5,455,222,425,296","872,113,904,770,830","872,743,210,322,075"
2009-12-14,"1,664.77",7.87,0.47,"1,662.74","1,664.85","1,644.75","410,675","411,975","5,083,662,602,234","5,092,967,923,519","877,284,587,558,765","877,928,753,470,840"
2009-12-15,"1,665.85",1.08,0.06,"1,659.77","1,667.73","1,657.85","363,926","366,145","5,044,595,755,008","5,061,338,221,248","878,009,987,117,765","878,657,211,023,880"
2009-12-16,"1,664.24",-1.61,-0.1,"1,666.16","1,670.10","1,652.10","369,163","370,484","4,653,135,626,441","4,662,827,016,096","877,160,321,247,945","877,792,287,259,375"
2009-12-17,"1,647.84",-16.4,-0.99,"1,663.65","1,664.65","1,647.66","375,801","376,797","4,320,602,831,062","4,327,520,352,172","868,846,467,593,165","869,476,821,616,505"
2009-12-18,"1,647.04",-0.8,-0.05,"1,639.25","1,651.02","1,632.09","263,434","264,014","4,012,383,793,029","4,016,692,824,904","868,092,087,178,940","868,722,876,333,605"
2009-12-21,"1,644.23",-2.81,-0.17,"1,646.32","1,650.89","1,637.23","285,097","288,557","3,852,530,810,941","3,881,212,223,821","866,694,272,311,605","867,360,305,862,780"
2009-12-22,"1,655.54",11.31,0.69,"1,656.18","1,658.10","1,647.21","471,013","472,134","3,779,170,073,445","3,788,238,574,725","872,754,520,249,865","873,423,123,148,135"
2009-12-23,"1,661.35",5.81,0.35,"1,661.44","1,661.68","1,654.87","370,586","371,781","4,019,096,682,923","4,028,242,799,723","875,878,948,990,835","876,520,679,924,125"
2009-12-24,"1,682.34",20.99,1.26,"1,663.66","1,687.08","1,662.31","329,668","330,905","4,858,160,646,805","4,867,741,197,180","886,951,947,150,950","887,590,805,483,425"
2009-12-28,"1,685.59",3.25,0.19,"1,695.19","1,695.33","1,679.56","387,993","389,501","5,815,233,437,865","5,826,460,338,705","888,640,543,289,375","889,255,165,423,230"
2009-12-29,"1,672.48",-13.11,-0.78,"1,674.96","1,683.05","1,662.07","317,299","318,035","4,223,295,626,215","4,228,352,119,745","881,765,020,424,780","882,372,886,832,830"
2009-12-30,"1,682.77",10.29,0.62,"1,670.19","1,682.77","1,661.11","326,034","326,530","4,282,374,956,950","4,285,641,781,625","887,315,952,664,870","887,935,182,728,775"
2010-01-04,"1,696.14",13.37,0.79,"1,681.71","1,696.14","1,681.71","295,647","296,548","4,358,418,151,472","4,364,595,613,797","894,123,953,078,265","894,731,590,862,430"
2010-01-05,"1,690.62",-5.52,-0.33,"1,701.62","1,702.39","1,686.45","407,629","408,854","6,821,590,785,836","6,830,723,338,336","891,277,501,448,615","891,901,043,372,630"
2010-01-06,"1,705.32",14.7,0.87,"1,697.88","1,706.89","1,696.10","425,407","426,040","6,386,635,236,224","6,391,016,648,164","899,021,709,449,175","899,645,119,495,585"
2010-01-07,"1,683.45",-21.87,-1.28,"1,702.92","1,707.90","1,683.45","461,562","462,403","7,493,146,674,354","7,498,405,146,704","887,503,216,281,200","888,111,373,913,575"
2010-01-08,"1,695.26",11.81,0.7,"1,694.06","1,695.26","1,668.84","379,138","379,952","6,960,330,612,180","6,965,072,761,490","893,475,022,941,855","894,080,129,850,645"
2010-01-11,"1,694.12",-1.14,-0.07,"1,700.79","1,705.73","1,694.12","405,116","407,680","6,933,092,763,543","6,952,668,904,693","892,444,156,030,720","893,092,753,411,900"
2010-01-12,"1,698.64",4.52,0.27,"1,695.83","1,701.16","1,683.29","382,864","383,755","5,323,399,481,570","5,330,058,963,940","895,101,727,168,820","895,743,625,395,625"
2010-01-13,"1,671.41",-27.23,-1.6,"1,683.51","1,687.58","1,671.11","360,836","361,933","5,277,928,437,518","5,286,074,355,123","880,791,494,372,355","881,413,531,578,735"
2010-01-14,"1,685.77",14.36,0.86,"1,680.68","1,692.78","1,677.46","433,118","433,753","6,215,717,255,182","6,219,871,212,252","888,456,340,873,475","889,078,614,324,645"
2010-01-15,"1,701.80",16.03,0.95,"1,694.65","1,704.43","1,686.12","414,856","415,904","6,477,859,278,344","6,485,923,305,209","896,580,375,812,580","897,220,215,566,915"
2010-01-18,"1,711.78",9.98,0.59,"1,696.14","1,716.62","1,688.89","419,935","420,752","6,328,654,130,416","6,335,015,101,551","901,792,360,906,535","902,436,363,611,760"
2010-01-19,"1,710.22",-1.56,-0.09,"1,719.41","1,723.22","1,706.73","383,080","384,379","5,690,158,062,506","5,700,481,869,166","901,222,282,022,825","901,867,203,462,795"
